"ad_creation_time","ad_creative_body","ad_creative_link_caption","ad_creative_link_description","ad_creative_link_title","ad_delivery_start_time","ad_delivery_stop_time","currency","funding_entity","page_id","page_name","spend_lower","spend_upper","adlib_id","impressions_lower","impressions_upper","potential_reach_lower","potential_reach_upper","ad_snapshot_url"
2020-12-16,"We NEED David Perdue in the United States Senate to PROTECT our RIGHTS and FREEDOMS! Jon Ossoff will be a rubber stamp for Nancy Pelosi and Chuck Schumer’s dangerous , radical agenda. Georgia NEEDS David. America NEEDS David. Will you give $10 NOW to save America?","secure.winred.com","DEADLINE APPROACHING","YOU can help SAVE Georgia",2020-12-16,2020-12-21,"USD","PERDUE FOR SENATE","159597424207730","David Perdue",0,99,"833638107180677",3000,3999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=833638107180677&access_token={access_token}"
2020-12-16,"President Trump is right: “If you [don’t vote], the radical left wins. You’ve got to get out and vote.”

Make a plan to VOTE by Christmas. Vote David Perdue for US Senate.","perduesenate.com","President Trump said it best: You must get out and vote or the radical left wins. Go VOTE!","VOTE BY CHRISTMAS",2020-12-16,2020-12-17,"USD","PERDUE FOR SENATE","159597424207730","David Perdue",0,99,"746139052949654",0,999,100001,5e+05,"https://www.facebook.com/ads/archive/render_ad/?id=746139052949654&access_token={access_token}"
2020-12-16,"GEORGIA SENATE UPDATE: Democrat Jon Ossoff’s Senate runoff is in a dead heat!

Here’s the truth: President-elect Joe Biden NEEDS a Democratic Senate Majority. And right now we have a chance to win BOTH Georgia Senate runoffs and flip the Senate. The GOP is terrified they’ll lose, so they’re dumping every penny they have into Georgia to save their majority. Mitch McConnell's super PACs are pouring in $123 million of ads! We need to raise $300,000 by the end of the week to keep up (and WIN!). Please chip in now to help Democrats take back the Senate <U+2192>","secure.actblue.com","$300,000 Needed ASAP!","[Donate] Elect Democrat Jon Ossoff",2020-12-16,2020-12-18,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"383503682955688",0,999,500001,1e+06,"https://www.facebook.com/ads/archive/render_ad/?id=383503682955688&access_token={access_token}"
2020-12-16,"<U+0001F6A8> KEY RACE ALERT: Democrat Jon Ossoff’s Senate runoff is in a dead heat!

Democrats have a chance to win TWO Senate seats in Georgia to take control of the United States Senate...all eyes are on us. BUT Mitch McConnell and his allies are spending everything they have to hold onto these seats. His super PACs are pumping $123 million worth of ads into Georgia! Let’s show them that Georgia is not for sale! Chip in NOW to help us raise $300,000 into our critical Runoff Fund ASAP. Please rush a $10 donation and help us win back the Senate! Chip in now <U+2192>","secure.actblue.com","GOAL: $300,000 | STATUS: FALLING BEHIND","Donate To Win Back The Senate",2020-12-16,2020-12-18,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"4084435058241954",0,999,500001,1e+06,"https://www.facebook.com/ads/archive/render_ad/?id=4084435058241954&access_token={access_token}"
2020-12-16,"<U+0001F6A8> KEY RACE ALERT: Democrat Jon Ossoff’s Senate runoff is in a dead heat!

Democrats have a chance to win TWO Senate seats in Georgia to take control of the United States Senate...all eyes are on us. BUT Mitch McConnell and his allies are spending everything they have to hold onto these seats. His super PACs are pumping $123 million worth of ads into Georgia! Let’s show them that Georgia is not for sale! Chip in NOW to help us raise $300,000 into our critical Runoff Fund ASAP. Please rush a $10 donation and help us win back the Senate! Chip in now <U+2192>","secure.actblue.com","GOAL: $300,000 | STATUS: FALLING BEHIND","Donate To Win Back The Senate",2020-12-16,2020-12-18,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"1035398633613026",4000,4999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=1035398633613026&access_token={access_token}"
2020-12-16,"<U+0001F6A8> ELECTION ALERT: The GOP is outspending Democrats in the Georgia Senate runoff races!!!

Georgia’s runoff elections are coming up FAST -- and we need your help to propel Democrat Jon Ossoff to victory. Jon’s race in Georgia WILL determine control of the Senate. But Mitch McConnell and his GOP allies are spending every dollar they’ve got to hold onto power. They're massively outspending Democrats on ads! To defeat the GOP machine, we need grassroots Democrats to step up and donate TODAY. That’s why we set a rapid response fundraising goal to raise $300,000 into our brand new Runoff Fund. 

This is urgent <U+2192> chip in $10 NOW to boost our runoff election campaign!","secure.actblue.com","$300,000 Need ASAP!","RUNOFF FUND: Donate now!",2020-12-16,2020-12-18,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"148096540405667",0,999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=148096540405667&access_token={access_token}"
2020-12-16,"GEORGIA SENATE UPDATE: Democrat Jon Ossoff’s Senate runoff is in a dead heat!

Here’s the truth: President-elect Joe Biden NEEDS a Democratic Senate Majority. And right now we have a chance to win BOTH Georgia Senate runoffs and flip the Senate. The GOP is terrified they’ll lose, so they’re dumping every penny they have into Georgia to save their majority. Mitch McConnell's super PACs are pouring in $123 million of ads! We need to raise $300,000 by the end of the week to keep up (and WIN!). Please chip in now to help Democrats take back the Senate <U+2192>","secure.actblue.com","$300,000 Needed ASAP!","[Donate] Elect Democrat Jon Ossoff",2020-12-16,2020-12-18,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"1042350759624256",1000,1999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=1042350759624256&access_token={access_token}"
2020-12-16,"<U+0001F534> URGENT SENATE UPDATE: Victory in Georgia will end Mitch McConnell’s Senate Majority!

Democrat Jon Ossoff is in a runoff election against his Republican opponent! But Mitch McConnell is going to do whatever it takes to hold onto power. His super PACs are pumping $123 million worth of ads into Georgia! So we need Democrats to step up NOW to help Jon Ossoff win and take back the Senate for Democrats. This is CRITICAL — if we don’t win the Senate majority, McConnell will block every piece of legislation Democrats try to pass. Don’t let this happen <U+2192>  Chip in to END McConnell’s Senate Majority!","secure.actblue.com","Chip in $10 Now!","[Donate] Take Back The Senate",2020-12-16,2020-12-18,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"2753834458201411",1000,1999,500001,1e+06,"https://www.facebook.com/ads/archive/render_ad/?id=2753834458201411&access_token={access_token}"
2020-12-16,"<U+0001F6A8> ELECTION ALERT: The GOP is outspending Democrats in the Georgia Senate runoff races!!!

Georgia’s runoff elections are coming up FAST -- and we need your help to propel Democrat Jon Ossoff to victory. Jon’s race in Georgia WILL determine control of the Senate. But Mitch McConnell and his GOP allies are spending every dollar they’ve got to hold onto power. They're massively outspending Democrats on ads! To defeat the GOP machine, we need grassroots Democrats to step up and donate TODAY. That’s why we set a rapid response fundraising goal to raise $300,000 into our brand new Runoff Fund. 

This is urgent <U+2192> chip in $10 NOW to boost our runoff election campaign!","secure.actblue.com","$300,000 Need ASAP!","RUNOFF FUND: Donate now!",2020-12-16,2020-12-17,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"377310860226403",0,999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=377310860226403&access_token={access_token}"
2020-12-16,"GEORGIA SENATE UPDATE: Democrat Jon Ossoff’s Senate runoff is in a dead heat!

Control of the U.S. Senate comes down to Georgia. If Jon Ossoff wins his runoff, we can take back the Senate for Democrats! BUT the GOP is dumping every penny they have into Georgia to try to save their majority. Mitch McConnell's super PACs are pouring in $123 million of ads! We need to raise $300,000 into our critical Runoff Fund by the end of the week to keep up. And we can’t do this without the help of grassroots supporters, like you. Please rush a $10 donation now <U+2192>","secure.actblue.com","$300,000 Need ASAP!","[Donate] Elect Democrat Jon Ossoff",2020-12-16,2020-12-17,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"393192668447940",0,999,500001,1e+06,"https://www.facebook.com/ads/archive/render_ad/?id=393192668447940&access_token={access_token}"
2020-12-16,"GEORGIA SENATE UPDATE: Democrat Jon Ossoff’s Senate runoff is in a dead heat!

Control of the U.S. Senate comes down to Georgia. If Jon Ossoff wins his runoff, we can take back the Senate for Democrats! BUT the GOP is dumping every penny they have into Georgia to try to save their majority. Mitch McConnell's super PACs are pouring in $123 million of ads! We need to raise $300,000 into our critical Runoff Fund by the end of the week to keep up. And we can’t do this without the help of grassroots supporters, like you. Please rush a $10 donation now <U+2192>","secure.actblue.com","$300,000 Need ASAP!","[Donate] Elect Democrat Jon Ossoff",2020-12-16,2020-12-18,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"189928176133581",0,999,500001,1e+06,"https://www.facebook.com/ads/archive/render_ad/?id=189928176133581&access_token={access_token}"
2020-12-16,"<U+0001F534> URGENT SENATE UPDATE: Victory in Georgia will end Mitch McConnell’s Senate Majority!

Democrat Jon Ossoff is in a runoff election against his Republican opponent! But Mitch McConnell is going to do whatever it takes to hold onto power. His super PACs are pumping $123 million worth of ads into Georgia! So we need Democrats to step up NOW to help Jon Ossoff win and take back the Senate for Democrats. This is CRITICAL — if we don’t win the Senate majority, McConnell will block every piece of legislation Democrats try to pass. Don’t let this happen <U+2192>  Chip in to END McConnell’s Senate Majority!","secure.actblue.com","Chip in $10 Now!","[Donate] Take Back The Senate",2020-12-16,2020-12-18,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"1098061030666856",1000,1999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=1098061030666856&access_token={access_token}"
2020-12-16,"<U+0001F6A8> ELECTION ALERT: The GOP is outspending Democrats in the Georgia Senate runoff races!!!

Georgia’s runoff elections are coming up FAST -- and we need your help to propel Democrat Jon Ossoff to victory. Jon’s race in Georgia WILL determine control of the Senate. But Mitch McConnell and his GOP allies are spending every dollar they’ve got to hold onto power. They're massively outspending Democrats on ads! To defeat the GOP machine, we need grassroots Democrats to step up and donate TODAY. That’s why we set a rapid response fundraising goal to raise $300,000 into our brand new Runoff Fund. 

This is urgent <U+2192> chip in $10 NOW to boost our runoff election campaign!","secure.actblue.com","$300,000 Need ASAP!","RUNOFF FUND: Donate now!",2020-12-16,2020-12-18,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"1101494056952711",0,999,500001,1e+06,"https://www.facebook.com/ads/archive/render_ad/?id=1101494056952711&access_token={access_token}"
2020-12-16,"GEORGIA SENATE UPDATE: Democrat Jon Ossoff’s Senate runoff is in a dead heat!

Here’s the truth: President-elect Joe Biden NEEDS a Democratic Senate Majority. And right now we have a chance to win BOTH Georgia Senate runoffs and flip the Senate. The GOP is terrified they’ll lose, so they’re dumping every penny they have into Georgia to save their majority. Mitch McConnell's super PACs are pouring in $123 million of ads! We need to raise $300,000 by the end of the week to keep up (and WIN!). Please chip in now to help Democrats take back the Senate <U+2192>","secure.actblue.com","$300,000 Needed ASAP!","[Donate] Elect Democrat Jon Ossoff",2020-12-16,2020-12-18,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"123525142828262",0,999,500001,1e+06,"https://www.facebook.com/ads/archive/render_ad/?id=123525142828262&access_token={access_token}"
2020-12-16,"<U+0001F6A8> KEY RACE ALERT: Democrat Jon Ossoff’s Senate runoff is in a dead heat!

Democrats have a chance to win TWO Senate seats in Georgia to take control of the United States Senate...all eyes are on us. BUT Mitch McConnell and his allies are spending everything they have to hold onto these seats. His super PACs are pumping $123 million worth of ads into Georgia! Let’s show them that Georgia is not for sale! Chip in NOW to help us raise $300,000 into our critical Runoff Fund ASAP. Please rush a $10 donation and help us win back the Senate! Chip in now <U+2192>","secure.actblue.com","GOAL: $300,000 | STATUS: FALLING BEHIND","Donate To Win Back The Senate",2020-12-16,2020-12-18,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"299051121512716",1000,1999,500001,1e+06,"https://www.facebook.com/ads/archive/render_ad/?id=299051121512716&access_token={access_token}"
2020-12-16,"<U+0001F6A8> KEY RACE ALERT: Democrat Jon Ossoff’s Senate runoff is in a dead heat!

Democrats have a chance to win TWO Senate seats in Georgia to take control of the United States Senate...all eyes are on us. BUT Mitch McConnell and his allies are spending everything they have to hold onto these seats. His super PACs are pumping $123 million worth of ads into Georgia! Let’s show them that Georgia is not for sale! Chip in NOW to help us raise $300,000 into our critical Runoff Fund ASAP. Please rush a $10 donation and help us win back the Senate! Chip in now <U+2192>","secure.actblue.com","GOAL: $300,000 | STATUS: FALLING BEHIND","Donate To Win Back The Senate",2020-12-16,2020-12-18,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"874852289927961",1000,1999,1000001,NA,"https://www.facebook.com/ads/archive/render_ad/?id=874852289927961&access_token={access_token}"
2020-12-16,"<U+0001F6A8> ELECTION ALERT: The GOP is outspending Democrats in the Georgia Senate runoff races!!!

Georgia’s runoff elections are coming up FAST -- and we need your help to propel Democrat Jon Ossoff to victory. Jon’s race in Georgia WILL determine control of the Senate. But Mitch McConnell and his GOP allies are spending every dollar they’ve got to hold onto power. They're massively outspending Democrats on ads! To defeat the GOP machine, we need grassroots Democrats to step up and donate TODAY. That’s why we set a rapid response fundraising goal to raise $300,000 into our brand new Runoff Fund. 

This is urgent <U+2192> chip in $10 NOW to boost our runoff election campaign!","secure.actblue.com","$300,000 Need ASAP!","RUNOFF FUND: Donate now!",2020-12-16,2020-12-18,"USD","JON OSSOFF FOR SENATE","1336293769761923","Jon Ossoff",0,99,"841979369967585",0,999,500001,1e+06,"https://www.facebook.com/ads/archive/render_ad/?id=841979369967585&access_token={access_token}"
